# Output from "mandc" web calculator interface for Zhao et al. (2009) halo mass accretion history and concentration calculator.
# http://202.127.29.4/dhzhao/mandc_calculator.htm
#
# Omega_0  = 0.25
# Omega_DE = 0.00
# H_0      = 100
# sigma8   = 0.8
# BBKS transfer function
# n_spec   = 1.0
# z_obs    = 0.0
# M_obs    = 1.0e12 Msun
         2         1   0.00000000E+00   0.25000000E+00   0.00000000E+00   0.80000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.10000000E+01                                 
   0.12908676E+01   0.63703195E+12   0.94885920E+01   0.25690076E+15   0.83965795E-01   0.18066108E+03   0.85112329E+11   0.12651218E+17   0.88491311E-02   0.20341413E+03   0.57751702E+12   0.80226394E+01   0.38532081E+15   0.70154199E+12   0.11315034E+02   0.16683823E+15   0.28583046E+10
   0.13442288E+01   0.62323074E+12   0.92806811E+01   0.27282998E+15   0.81700125E-01   0.18115415E+03   0.84323781E+11   0.12731021E+17   0.88032467E-02   0.20299662E+03   0.56500485E+12   0.78575070E+01   0.40754973E+15   0.68568187E+12   0.11030705E+02   0.17877038E+15   0.27740045E+10
   0.13988329E+01   0.60932951E+12   0.90783716E+01   0.28977882E+15   0.79475326E-01   0.18161225E+03   0.83491133E+11   0.12817668E+17   0.87543592E-02   0.20255511E+03   0.55240320E+12   0.76966134E+01   0.43111730E+15   0.66973698E+12   0.10755130E+02   0.19155591E+15   0.26920388E+10
   0.14547089E+01   0.59533664E+12   0.88825176E+01   0.30781428E+15   0.77290908E-01   0.18203391E+03   0.82608636E+11   0.12914875E+17   0.87014641E-02   0.20209323E+03   0.53972530E+12   0.75407290E+01   0.45610743E+15   0.65371363E+12   0.10489194E+02   0.20525586E+15   0.26123480E+10
   0.15118864E+01   0.58126753E+12   0.86929346E+01   0.32700786E+15   0.75146672E-01   0.18241828E+03   0.81676873E+11   0.13022994E+17   0.86445689E-02   0.20161047E+03   0.52698489E+12   0.73897186E+01   0.48260946E+15   0.63762903E+12   0.10232568E+02   0.21993561E+15   0.25348740E+10
   0.15703957E+01   0.56713003E+12   0.85083907E+01   0.34743586E+15   0.73042079E-01   0.18276371E+03   0.80701349E+11   0.13138490E+17   0.85847114E-02   0.20110031E+03   0.51418583E+12   0.72425403E+01   0.51071853E+15   0.62149291E+12   0.99837025E+01   0.23566526E+15   0.24595600E+10
   0.16302679E+01   0.55294775E+12   0.83294345E+01   0.36917971E+15   0.70977257E-01   0.18307019E+03   0.79680187E+11   0.13264199E+17   0.85212577E-02   0.20056656E+03   0.50134854E+12   0.70996750E+01   0.54053601E+15   0.60533526E+12   0.97431689E+01   0.25251987E+15   0.23863507E+10
   0.16915347E+01   0.53871738E+12   0.81563737E+01   0.39232634E+15   0.68951169E-01   0.18333479E+03   0.78608893E+11   0.13402317E+17   0.84536549E-02   0.20000865E+03   0.48847402E+12   0.69614244E+01   0.57216984E+15   0.58914965E+12   0.95112142E+01   0.27057992E+15   0.23151919E+10
   0.17542286E+01   0.52447952E+12   0.79882110E+01   0.41696853E+15   0.66964641E-01   0.18355943E+03   0.77496950E+11   0.13549969E+17   0.83829334E-02   0.19942495E+03   0.47559625E+12   0.68269442E+01   0.60573502E+15   0.57298255E+12   0.92865925E+01   0.28993160E+15   0.22460308E+10
   0.18183829E+01   0.51021124E+12   0.78249548E+01   0.44320530E+15   0.65015786E-01   0.18373877E+03   0.76338971E+11   0.13708095E+17   0.83087747E-02   0.19881075E+03   0.46269132E+12   0.66962445E+01   0.64135408E+15   0.55680874E+12   0.90692277E+01   0.31066731E+15   0.21788157E+10
   0.18840314E+01   0.49595950E+12   0.76670549E+01   0.47114238E+15   0.63105683E-01   0.18387559E+03   0.75137298E+11   0.13879622E+17   0.82307593E-02   0.19817234E+03   0.44980319E+12   0.65697355E+01   0.67915758E+15   0.54067798E+12   0.88595487E+01   0.33288602E+15   0.21134961E+10
   0.19512092E+01   0.48178445E+12   0.75135008E+01   0.50089265E+15   0.61235955E-01   0.18397480E+03   0.73905403E+11   0.14061300E+17   0.81501229E-02   0.19751097E+03   0.43698981E+12   0.64465864E+01   0.71928463E+15   0.52466203E+12   0.86563404E+01   0.35669380E+15   0.20500229E+10
   0.20199516E+01   0.46774587E+12   0.73636160E+01   0.53257662E+15   0.59408203E-01   0.18404201E+03   0.72655380E+11   0.14250946E+17   0.80678029E-02   0.19683007E+03   0.42429771E+12   0.63261947E+01   0.76188350E+15   0.50882565E+12   0.84587526E+01   0.38220429E+15   0.19883478E+10
